,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,Feel
39,39,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,995255619794886657,995255619794886657,1526122405000,2018-05-12,15:23:25,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
|#فولاد 54.9 میلیون سهم
#وتجارت 45.4 میلیون سهم
#زنجانح 34.9 میلیون سهم
#تاپیکوح 32.8 میلیون سهم
#ذوب 22.8 میلیون سهم
#بورس",[],[],[],0,0,0,"['#فولاد', '#وتجارت', '#زنجانح', '#تاپیکوح', '#ذوب', '#بورس']",[],https://twitter.com/abandidgah/status/995255619794886657,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3234051465988159
40,40,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,40.0,995596194159116288,995596194159116288,1526203604000,2018-05-13,13:56:44,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ثنورح 90.6 میلیون سهم
#ذوب 57 میلیون سهم
#خساپا 56.1 میلیون سهم
#وتجارت 49.5 میلیون سهم
#خپارس 40.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ثنورح', '#ذوب', '#خساپا', '#وتجارت', '#خپارس', '#بورس']",[],https://twitter.com/abandidgah/status/995596194159116288,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3117685914039612
41,41,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0,1000990495588302848,1000990495588302848,1527489706000,2018-05-28,11:11:46,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#خکاوه 39.5 میلیون سهم
#وتجارت 29.8 میلیون سهم
#ذوب 26.2 میلیون سهم
#وبصادر 20.9 میلیون سهم
#فولاد 20.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خکاوه', '#وتجارت', '#ذوب', '#وبصادر', '#فولاد', '#بورس']",[],https://twitter.com/abandidgah/status/1000990495588302848,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3058944940567017
42,42,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,1001023031219650560,1001023031219650560,1527497463000,2018-05-28,13:21:03,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 49.6 میلیون سهم
#خکاوه 47.1 میلیون سهم
#خساپا 32.3 میلیون سهم
#وتجارت 32.2 میلیون سهم
#فولاد 32.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#خکاوه', '#خساپا', '#وتجارت', '#فولاد', '#بورس']",[],https://twitter.com/abandidgah/status/1001023031219650560,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2698646187782288
43,43,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,1001700935272411137,1001700935272411137,1527659088000,2018-05-30,10:14:48,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 32.3 میلیون سهم
#وبصادر 24.5 میلیون سهم
#فولاد 10.2 میلیون سهم
#خکاوه 9.4 میلیون سهم
#کچاد 9.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#وبصادر', '#فولاد', '#خکاوه', '#کچاد', '#بورس']",[],https://twitter.com/abandidgah/status/1001700935272411137,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.34774070978164673
44,44,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,1001723625865555968,1001723625865555968,1527664498000,2018-05-30,11:44:58,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 38.7 میلیون سهم
#وبصادر 37.7 میلیون سهم
#وتجارت 35.7 میلیون سهم
#فولاد 29.1 میلیون سهم
#خکاوه 12.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وبصادر', '#وتجارت', '#فولاد', '#خکاوه', '#بورس']",[],https://twitter.com/abandidgah/status/1001723625865555968,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.329551100730896
45,45,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0,1001752094578114560,1001752094578114560,1527671285000,2018-05-30,13:38:05,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#فولاد 70.9 میلیون سهم
#وبصادر 69.9 میلیون سهم
#ذوب 64.6 میلیون سهم
#وتجارت 38.4 میلیون سهم
#خساپا 34.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#فولاد', '#وبصادر', '#ذوب', '#وتجارت', '#خساپا', '#بورس']",[],https://twitter.com/abandidgah/status/1001752094578114560,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.15427321195602414
46,46,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,1002803664514215936,1002803664514215936,1527921999000,2018-06-02,11:16:39,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وبصادر 86.3 میلیون سهم
#ذوب 26.7 میلیون سهم
#فولاد 25.7 میلیون سهم
#خساپا 14.5 میلیون سهم
#وتجارت 13.9 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وبصادر', '#ذوب', '#فولاد', '#خساپا', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1002803664514215936,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2955990433692932
47,47,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,1003160610375282688,1003160610375282688,1528007101000,2018-06-03,10:55:01,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 11.2 میلیون سهم
#ثتران 7.8 میلیون سهم
#ثمسکن 7.2 میلیون سهم
#خساپا 5.1 میلیون سهم
#ذوب 4.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ثتران', '#ثمسکن', '#خساپا', '#ذوب', '#بورس']",[],https://twitter.com/abandidgah/status/1003160610375282688,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4310886859893799
48,48,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,1003169694600216577,1003169694600216577,1528009267000,2018-06-03,11:31:07,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وتجارت 13.6 میلیون سهم
#ذوب 13.3 میلیون سهم
#فولاد 13.1 میلیون سهم
#خساپا 10.7 میلیون سهم
#ثتران 9.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وتجارت', '#ذوب', '#فولاد', '#خساپا', '#ثتران', '#بورس']",[],https://twitter.com/abandidgah/status/1003169694600216577,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.4086325168609619
49,49,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,1005338561120370688,1005338561120370688,1528526365000,2018-06-09,11:09:25,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وبصادر 51 میلیون سهم
#خساپا 48.7 میلیون سهم
#خزامیا 34.2 میلیون سهم
#خپارس 30.4 میلیون سهم
#وتجارت 23.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وبصادر', '#خساپا', '#خزامیا', '#خپارس', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1005338561120370688,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2792702615261078
50,50,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,1006071077175300096,1006071077175300096,1528701011000,2018-06-11,11:40:11,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 168.7 میلیون سهم
#فاراک 101.3 میلیون سهم
#سمگا 82.1 میلیون سهم
#وتوکا 35.5 میلیون سهم
#وتجارت 17.7 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#فاراک', '#سمگا', '#وتوکا', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1006071077175300096,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.24105361104011536
51,51,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,1006419296262582272,1006419296262582272,1528784033000,2018-06-12,10:43:53,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 176.7 میلیون سهم
#فاراک 96.4 میلیون سهم
#وتجارت 19.6 میلیون سهم
#سپ 16.5 میلیون سهم
#خزامیا 13.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#فاراک', '#وتجارت', '#سپ', '#خزامیا', '#بورس']",[],https://twitter.com/abandidgah/status/1006419296262582272,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3967331945896149
52,52,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,1006438847230558208,1006438847230558208,1528788694000,2018-06-12,12:01:34,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 196.6 میلیون سهم
#فاراک 125.7 میلیون سهم
#وتجارت 78.2 میلیون سهم
#غبشهر 23.1 میلیون سهم
#وبصادر 20.3 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#فاراک', '#وتجارت', '#غبشهر', '#وبصادر', '#بورس']",[],https://twitter.com/abandidgah/status/1006438847230558208,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2619221806526184
53,53,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,1006461793995112448,1006461793995112448,1528794165000,2018-06-12,13:32:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 196.6 میلیون سهم
#فاراک 142.6 میلیون سهم
#وتجارت 81 میلیون سهم
#فملی 48.6 میلیون سهم
#فولاد 35.8 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#فاراک', '#وتجارت', '#فملی', '#فولاد', '#بورس']",[],https://twitter.com/abandidgah/status/1006461793995112448,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.3135829567909241
54,54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,1008222102166560768,1008222102166560768,1529213855000,2018-06-17,10:07:35,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#فولاد 152.9 میلیون سهم
#وبانک 45.3 میلیون سهم
#خپارس 39.1 میلیون سهم
#وتجارت 33.3 میلیون سهم
#ومعادن 31 میلیون سهم
#بورس",[],[],[],0,0,0,"['#فولاد', '#وبانک', '#خپارس', '#وتجارت', '#ومعادن', '#بورس']",[],https://twitter.com/abandidgah/status/1008222102166560768,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2111400067806244
55,55,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,1008240949758124032,1008240949758124032,1529218349000,2018-06-17,11:22:29,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#فولاد 198.5 میلیون سهم
#ذوب 122.1 میلیون سهم
#وتجارت 90.9 میلیون سهم
#وبانک 62.9 میلیون سهم
#خپارس 56.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#فولاد', '#ذوب', '#وتجارت', '#وبانک', '#خپارس', '#بورس']",[],https://twitter.com/abandidgah/status/1008240949758124032,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.25020772218704224
56,56,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,1008819721028931584,1008819721028931584,1529356339000,2018-06-19,01:42:19,430,971264702612430850,boursenews_ir,بورس نیوز,,"بانک تجارت | بانک فردا

بانک تجارت سال ۹۶ را با ۸ هزار میلیارد تومان زیان به پایان رساند/ ۱۵۰ تومان زیان عایدی سهامداران #وتجارت
#بانک_تجارت pic.twitter.com/ycrXDZIHA1",[],[],['https://pbs.twimg.com/media/DgAML6WXUAYhUfT.jpg'],0,1,1,"['#وتجارت', '#بانک_تجارت']",[],https://twitter.com/boursenews_ir/status/1008819721028931584,False,,0,,,,,,,"[{'user_id': '971264702612430850', 'username': 'boursenews_ir'}]",,,,,0.3696661591529846
57,57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,1012933781689208832,1012933781689208832,1530337207000,2018-06-30,10:10:07,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وساپا 46.8 میلیون سهم
#فولاد 45.4 میلیون سهم
#برکت 37.6 میلیون سهم
#خساپا 29.6 میلیون سهم
#وتجارت 20.1 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وساپا', '#فولاد', '#برکت', '#خساپا', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1012933781689208832,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.21619480848312367
58,58,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,1013293546370097152,1013293546370097152,1530422982000,2018-07-01,09:59:42,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 119.1 میلیون سهم
#فولاد 42.7 میلیون سهم
#وتجارت 31.3 میلیون سهم
#تکمبا 26.6 میلیون سهم
#فملی 25.8 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#فولاد', '#وتجارت', '#تکمبا', '#فملی', '#بورس']",[],https://twitter.com/abandidgah/status/1013293546370097152,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.19318273663520813
59,59,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,1014398614351667200,1014398614351667200,1530686450000,2018-07-04,11:10:50,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 88.4 میلیون سهم
#وتجارت 52.3 میلیون سهم
#کچاد 33.4 میلیون سهم
#وخارزم 33.3 میلیون سهم
#ارفع 31.6 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#وتجارت', '#کچاد', '#وخارزم', '#ارفع', '#بورس']",[],https://twitter.com/abandidgah/status/1014398614351667200,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.24280548095703125
60,60,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,1014401134763520000,1014401134763520000,1530687051000,2018-07-04,11:20:51,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 114 میلیون سهم
#خساپا 80.8 میلیون سهم
#وتجارت 52.8 میلیون سهم
#فولاد 41.5 میلیون سهم
#دی 40.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#خساپا', '#وتجارت', '#فولاد', '#دی', '#بورس']",[],https://twitter.com/abandidgah/status/1014401134763520000,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.2137971520423889
61,61,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,1015474194115522560,1015474194115522560,1530942889000,2018-07-07,10:24:49,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#ذوب 82.2 میلیون سهم
#خساپا 53.9 میلیون سهم
#وبصادر 45.5 میلیون سهم
#وساپا 28.8 میلیون سهم
#وتجارت 24.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#ذوب', '#خساپا', '#وبصادر', '#وساپا', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1015474194115522560,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.20911666750907887
62,62,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,1018741705527341057,1018741705527341057,1531721924000,2018-07-16,10:48:44,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#خساپا 139.9 میلیون سهم
#وتجارت 2 67میلیون سهم
#شغدیر 21.3 میلیون سهم
#وساپا 18.4 میلیون سهم
#سرچشمه 12.5 میلیون سهم
#بورس",[],[],[],0,0,0,"['#خساپا', '#وتجارت', '#شغدیر', '#وساپا', '#سرچشمه', '#بورس']",[],https://twitter.com/abandidgah/status/1018741705527341057,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.29532527923583984
63,63,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,1018757414764474369,1018757414764474369,1531725669000,2018-07-16,11:51:09,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وبصادر 2 565 میلیون سهم
#خساپا 173میلیون سهم
#بترانس 2 75میلیون سهم
#وتجارت 2 67میلیون سهم
#ولساپاح 33.2 میلیون سهم
#بورس",[],[],[],0,0,0,"['#وبصادر', '#خساپا', '#بترانس', '#وتجارت', '#ولساپاح', '#بورس']",[],https://twitter.com/abandidgah/status/1018757414764474369,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.33050140738487244
64,64,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,1018809152963952641,1018809152963952641,1531738005000,2018-07-16,15:16:45,430,986116312920453120,abandidgah,دیدگاه آبان,,"بیشترین حجم معاملات 
#وبصادر 2 565 میلیون سهم
#خساپا 240میلیون سهم
#بترانس 2 79میلیون سهم
#وتجارت 2 67میلیون سهم
#وساپا  57میلیون سهم
#بورس",[],[],[],0,0,0,"['#وبصادر', '#خساپا', '#بترانس', '#وتجارت', '#وساپا', '#بورس']",[],https://twitter.com/abandidgah/status/1018809152963952641,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.5388749837875366
65,65,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,1020924465364983808,1020924465364983808,1532242335000,2018-07-22,11:22:15,430,986116312920453120,abandidgah,دیدگاه آبان,,"نمادهای پست بانك ايران(#وپست)، بانك صادرات ايران(#وبصادر) و بانك تجارت(#وتجارت) با توجه به لغو برگزاری مجامع عادی ساليانه با محدوديت نوسان قيمت آماده انجام معامله مي باشند.
#بورس",[],[],[],0,0,0,"['#وپست', '#وبصادر', '#وتجارت', '#بورس']",[],https://twitter.com/abandidgah/status/1020924465364983808,False,,0,,,,,,,"[{'user_id': '986116312920453120', 'username': 'abandidgah'}]",,,,,0.329659104347229
